,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,outcome,first_time
8603,1,16,"[96.0, 38.0]",,Sydney Miramontez,Regular Play,Utah Royals,Right Back,0.04519537,Normal,Left Foot,Open Play,Off T,False
8604,1,17,"[105.0, 48.0]",,Christen Annemarie Press,Regular Play,Utah Royals,Right Wing,0.05509052800000001,Normal,Left Foot,Open Play,Blocked,False
8605,1,18,"[90.0, 40.0]",,Katie Stengel,From Free Kick,Utah Royals,Center Attacking Midfield,0.024965232,Normal,Right Foot,Open Play,Saved,False
8606,1,20,"[107.0, 54.0]",,Christen Annemarie Press,From Goal Kick,Utah Royals,Right Wing,0.07200419999999999,Normal,Right Foot,Open Play,Saved,False
8607,1,20,"[113.0, 35.0]",,Erika Tymrak,From Goal Kick,Utah Royals,Left Wing,0.1166397,Normal,Head,Open Play,Off T,False
8608,1,28,"[90.0, 26.0]",,Mallory Eubanks,Regular Play,Washington Spirit,Left Wing Back,0.014625589000000001,Normal,Right Foot,Open Play,Off T,False
8609,2,58,"[104.0, 27.0]",,Andi Sullivan,From Throw In,Washington Spirit,Center Attacking Midfield,0.048245735000000005,Normal,Right Foot,Open Play,Saved,False
8610,2,60,"[113.0, 29.0]",,Amy Rodriguez,From Throw In,Utah Royals,Center Forward,0.061756212000000005,Normal,Left Foot,Open Play,Blocked,False
8611,2,61,"[105.0, 34.0]",1.0,Amy Rodriguez,From Throw In,Utah Royals,Center Forward,0.08624975400000001,Normal,Right Foot,Open Play,Off T,False
8612,2,65,"[99.0, 33.0]",,Christen Annemarie Press,Regular Play,Utah Royals,Right Wing,0.046984773,Normal,Right Foot,Open Play,Saved,False
8613,2,66,"[95.0, 47.0]",,Katie Stengel,Regular Play,Utah Royals,Center Attacking Midfield,0.029058533,Normal,Left Foot,Open Play,Off T,False
8614,2,68,"[92.0, 44.0]",1.0,Amy Rodriguez,From Free Kick,Utah Royals,Center Forward,0.038581524,Normal,Left Foot,Open Play,Saved,False
8615,2,69,"[94.0, 37.0]",1.0,Katie Stengel,Regular Play,Utah Royals,Center Attacking Midfield,0.020210667,Normal,Right Foot,Open Play,Blocked,False
8616,2,73,"[104.0, 47.0]",,Katie Stengel,Regular Play,Utah Royals,Secondary Striker,0.10345063,Normal,Right Foot,Open Play,Goal,False
8617,2,75,"[113.0, 26.0]",,Christen Annemarie Press,From Goal Kick,Utah Royals,Left Midfield,0.048008595,Normal,Left Foot,Open Play,Saved,False
8618,2,80,"[97.0, 48.0]",,Lo’eau LaBonta,Regular Play,Utah Royals,Right Center Midfield,0.03219824,Normal,Right Foot,Open Play,Saved,False
8619,2,81,"[112.0, 39.0]",,Gunnhildur Yrsa Jónsdóttir,From Corner,Utah Royals,Left Center Midfield,0.06571579999999999,Normal,Head,Open Play,Off T,False
8620,2,83,"[88.0, 30.0]",,Whitney Church,From Throw In,Utah Royals,Left Center Midfield,0.012220410000000001,Normal,Right Foot,Open Play,Off T,False
8621,2,85,"[107.0, 29.0]",1.0,Katie Stengel,From Throw In,Utah Royals,Center Forward,0.05528151,Normal,Right Foot,Open Play,Saved,False
8622,2,91,"[109.0, 50.0]",,Taylor Smith,Regular Play,Washington Spirit,Right Wing Back,0.062631615,Normal,Right Foot,Open Play,Blocked,False
8623,2,91,"[109.0, 47.0]",,Ashley Hatch,Regular Play,Washington Spirit,Left Center Forward,0.028601527,Normal,Head,Open Play,Saved,False
8624,1,1,"[108.0, 35.0]",,Chioma Ubogagu,From Free Kick,Orlando Pride,Left Wing,0.020235334,Normal,Head,Open Play,Wayward,False
8625,1,3,"[114.0, 37.0]",1.0,Beverly Yanez,Regular Play,OL Reign,Center Midfield,0.13042374,Normal,Head,Open Play,Off T,False
8626,1,8,"[90.0, 28.0]",,Jessica Fishlock,From Free Kick,OL Reign,Right Center Midfield,0.020888781000000002,Normal,Right Foot,Free Kick,Off T,False
8627,1,13,"[108.0, 36.0]",,Jodie Taylor,Regular Play,OL Reign,Center Forward,0.060735498000000006,Normal,Head,Open Play,Saved,False
8628,1,14,"[91.0, 39.0]",,Rumi Utsugi,Regular Play,OL Reign,Left Center Midfield,0.018718898,Normal,Right Foot,Open Play,Blocked,False
8629,1,14,"[110.0, 37.0]",1.0,Jodie Taylor,Regular Play,OL Reign,Center Forward,0.43445194000000004,Normal,Right Foot,Open Play,Wayward,False
8630,1,14,"[99.0, 44.0]",1.0,Sydney Leroux,From Counter,Orlando Pride,Center Forward,0.09379411500000001,Normal,Right Foot,Open Play,Blocked,False
8631,1,17,"[111.0, 53.0]",,Nahomi Kawasumi,From Throw In,OL Reign,Right Wing,0.09935041,Normal,Right Foot,Open Play,Saved,False
8632,1,17,"[115.0, 33.0]",,Kiersten Dallstream,From Throw In,OL Reign,Left Wing,0.11319243,Normal,Right Foot,Open Play,Blocked,False
8633,1,20,"[100.0, 58.0]",,Jessica Fishlock,From Throw In,OL Reign,Right Center Midfield,0.013628320000000001,Normal,Right Foot,Open Play,Saved,False
8634,1,21,"[117.0, 48.0]",1.0,Alanna Stephanie Kennedy,From Free Kick,Orlando Pride,Left Defensive Midfield,0.0646967,Normal,Head,Open Play,Post,False
8635,1,21,"[116.0, 39.0]",,Sydney Leroux,From Free Kick,Orlando Pride,Center Forward,0.31891188,Normal,Head,Open Play,Off T,False
8636,1,25,"[103.0, 21.0]",1.0,Kiersten Dallstream,From Throw In,OL Reign,Left Wing,0.025969386,Normal,Right Foot,Open Play,Saved,False
8637,1,37,"[96.0, 33.0]",,Rumi Utsugi,From Free Kick,OL Reign,Left Center Midfield,0.014083,Half Volley,Right Foot,Open Play,Off T,False
8638,1,42,"[99.0, 48.0]",1.0,Chioma Ubogagu,From Free Kick,Orlando Pride,Left Wing,0.030671973,Overhead Kick,Left Foot,Open Play,Saved,False
8639,1,43,"[91.0, 28.0]",,Lauren Barnes,From Throw In,OL Reign,Left Center Back,0.015318058,Half Volley,Left Foot,Open Play,Wayward,False
8640,2,46,"[109.0, 41.0]",1.0,Beverly Yanez,From Free Kick,OL Reign,Center Midfield,0.05819447,Normal,Head,Open Play,Wayward,False
8641,2,46,"[110.0, 52.0]",,Nahomi Kawasumi,From Free Kick,OL Reign,Right Wing,0.09640176,Volley,Right Foot,Open Play,Off T,False
8642,2,48,"[111.0, 29.0]",,Kristen Edmonds,Regular Play,Orlando Pride,Right Wing,0.09562777,Normal,Right Foot,Open Play,Off T,False
8643,2,50,"[116.0, 36.0]",,Dani Weatherholt,From Corner,Orlando Pride,Right Defensive Midfield,0.15251178,Normal,Right Foot,Open Play,Blocked,False
8644,2,50,"[103.0, 41.0]",,Poliana Barbosa Medeiros,From Corner,Orlando Pride,Right Back,0.021351017,Volley,Left Foot,Open Play,Blocked,False
8645,2,50,"[98.0, 47.0]",,Nahomi Kawasumi,Regular Play,OL Reign,Right Wing,0.045263436000000004,Normal,Right Foot,Open Play,Saved,False
8646,2,51,"[107.0, 53.0]",,Jessica Fishlock,From Throw In,OL Reign,Right Center Midfield,0.038187187000000004,Normal,Right Foot,Open Play,Off T,False
8647,2,54,"[98.0, 51.0]",,Sydney Leroux,From Free Kick,Orlando Pride,Center Forward,0.020151123,Volley,Left Foot,Open Play,Off T,False
8648,2,60,"[101.0, 56.0]",,Poliana Barbosa Medeiros,Regular Play,Orlando Pride,Right Back,0.022666654,Normal,Right Foot,Open Play,Blocked,False
8649,2,65,"[98.0, 30.0]",,Christen Westphal,From Throw In,OL Reign,Left Back,0.022990337000000003,Normal,Right Foot,Open Play,Wayward,False
8650,2,69,"[107.0, 45.0]",,Jodie Taylor,Regular Play,OL Reign,Center Forward,0.06158598,Normal,Right Foot,Open Play,Saved,False
8651,2,72,"[106.0, 40.0]",1.0,Poliana Barbosa Medeiros,From Free Kick,Orlando Pride,Right Back,0.058258545,Normal,Right Foot,Open Play,Blocked,False
8652,2,73,"[109.0, 40.0]",1.0,Emily Louise van Egmond,From Throw In,Orlando Pride,Center Attacking Midfield,0.17073432,Normal,Right Foot,Open Play,Saved,False
8653,2,74,"[110.0, 64.0]",,Chioma Ubogagu,Regular Play,Orlando Pride,Left Wing,0.078259654,Normal,Left Foot,Open Play,Wayward,False
8654,2,77,"[98.0, 52.0]",,Danica Evans,From Throw In,Orlando Pride,Left Wing,0.02235307,Normal,Left Foot,Open Play,Blocked,False
8655,2,77,"[111.0, 28.0]",,Jodie Taylor,From Counter,OL Reign,Center Forward,0.04602685,Normal,Left Foot,Open Play,Blocked,False
8656,2,80,"[102.0, 57.0]",,Christine Nairn,From Throw In,Orlando Pride,Right Defensive Midfield,0.014078922,Normal,Right Foot,Open Play,Off T,False
8657,1,1,"[112.0, 43.0]",,Alyssa Mautz,From Corner,Chicago Red Stars,Left Wing,0.15745646,Normal,Head,Open Play,Off T,False
8658,1,4,"[96.0, 31.0]",,Estefanía Romina Banini Ruiz,From Throw In,Washington Spirit,Center Defensive Midfield,0.019098667,Normal,Right Foot,Open Play,Saved,False
8659,1,7,"[107.0, 40.0]",,Rosie White,From Throw In,Chicago Red Stars,Right Wing,0.10006834,Volley,Right Foot,Open Play,Wayward,True
8660,1,9,"[106.0, 29.0]",,Alyssa Mautz,Regular Play,Chicago Red Stars,Left Wing,0.06894444,Half Volley,Left Foot,Open Play,Off T,True
8661,1,15,"[102.0, 31.0]",,Samantha May Kerr,Regular Play,Chicago Red Stars,Center Forward,0.050400354,Normal,Right Foot,Open Play,Blocked,False
8662,1,17,"[109.0, 53.0]",,Nikki Stanton,Regular Play,Chicago Red Stars,Right Center Midfield,0.04416989,Normal,Right Foot,Open Play,Blocked,False
8663,1,24,"[92.0, 33.0]",,Yuki Nagasato,From Free Kick,Chicago Red Stars,Secondary Striker,0.039700320000000004,Normal,Right Foot,Free Kick,Saved,False
8664,1,24,"[116.0, 33.0]",,Samantha May Kerr,From Free Kick,Chicago Red Stars,Center Forward,0.27351207,Normal,Right Foot,Open Play,Goal,True
8665,1,32,"[96.0, 35.0]",,Havana Solaun,From Free Kick,Washington Spirit,Left Wing,0.01795933,Normal,Right Foot,Open Play,Off T,True
8666,1,38,"[96.0, 32.0]",,Havana Solaun,Regular Play,Washington Spirit,Left Wing,0.017795585000000003,Normal,Right Foot,Open Play,Blocked,False
8667,1,46,"[99.0, 26.0]",,Havana Solaun,From Free Kick,Washington Spirit,Left Wing,0.0524735,Normal,Right Foot,Free Kick,Off T,False
8668,2,45,"[96.0, 15.0]",,Ashley Hatch,From Counter,Washington Spirit,Center Forward,0.035361573,Normal,Left Foot,Open Play,Saved,False
8669,2,47,"[104.0, 34.0]",,Yuki Nagasato,Regular Play,Chicago Red Stars,Secondary Striker,0.0628648,Normal,Left Foot,Open Play,Goal,True
8670,2,61,"[106.0, 53.0]",1.0,Ashley Hatch,From Counter,Washington Spirit,Center Forward,0.03729677,Normal,Left Foot,Open Play,Blocked,False
8671,2,63,"[117.0, 31.0]",,Samantha May Kerr,Regular Play,Chicago Red Stars,Center Forward,0.23560646000000002,Normal,Left Foot,Open Play,Off T,False
8672,2,64,"[100.0, 19.0]",,Rosemary Kathleen Lavelle,Regular Play,Washington Spirit,Left Wing,0.014679398000000001,Normal,Left Foot,Open Play,Blocked,True
8673,2,71,"[114.0, 28.0]",,Samantha May Kerr,From Counter,Chicago Red Stars,Center Forward,0.06422628,Normal,Left Foot,Open Play,Blocked,False
8674,2,87,"[107.0, 42.0]",,Ashley Hatch,From Corner,Washington Spirit,Center Forward,0.012893039,Normal,Head,Open Play,Off T,False
8675,2,90,"[96.0, 19.0]",,Ashley Hatch,Regular Play,Washington Spirit,Center Forward,0.010995527000000001,Normal,Right Foot,Open Play,Saved,False
8676,2,91,"[104.0, 38.0]",,Ashley Hatch,Regular Play,Washington Spirit,Center Forward,0.24640946,Normal,Left Foot,Open Play,Saved,False
8677,2,91,"[96.0, 31.0]",,Mallory Eubanks,Regular Play,Washington Spirit,Center Defensive Midfield,0.07649425,Normal,Left Foot,Open Play,Off T,False
8678,1,1,"[108.0, 55.0]",,Jasmyne Spencer,From Goal Kick,OL Reign,Right Attacking Midfield,0.03823325,Normal,Right Foot,Open Play,Off T,False
8679,1,4,"[99.0, 53.0]",,Tori Huster,From Free Kick,Washington Spirit,Left Center Back,0.09629789999999999,Normal,Right Foot,Free Kick,Off T,False
8680,1,8,"[98.0, 41.0]",1.0,Ashley Hatch,Regular Play,Washington Spirit,Left Center Forward,0.040191950000000004,Normal,Right Foot,Open Play,Off T,False
8681,1,10,"[116.0, 31.0]",,Megan Anna Rapinoe,Regular Play,OL Reign,Left Attacking Midfield,0.08592224,Normal,Left Foot,Open Play,Blocked,False
8682,1,11,"[107.0, 55.0]",,Jodie Taylor,Regular Play,OL Reign,Center Forward,0.035089348,Normal,Right Foot,Open Play,Off T,False
8683,1,14,"[96.0, 41.0]",,Jessica Fishlock,Regular Play,OL Reign,Center Midfield,0.15480031,Lob,Right Foot,Open Play,Off T,False
8684,1,16,"[114.0, 43.0]",,Ashley Hatch,From Throw In,Washington Spirit,Left Center Forward,0.15697177,Normal,Head,Open Play,Off T,False
8685,1,21,"[117.0, 36.0]",,Jessica Fishlock,Regular Play,OL Reign,Center Midfield,0.33055335,Normal,Right Foot,Open Play,Saved,True
8686,1,25,"[113.0, 32.0]",,Jessica Fishlock,From Corner,OL Reign,Center Midfield,0.07646306,Half Volley,Right Foot,Open Play,Saved,True
8687,1,28,"[90.0, 53.0]",,Jessica Fishlock,From Throw In,OL Reign,Center Midfield,0.013438082,Normal,Right Foot,Open Play,Blocked,False
8688,1,31,"[111.0, 37.0]",,Allie Long,From Throw In,OL Reign,Right Center Midfield,0.16461553,Half Volley,Right Foot,Open Play,Off T,False
8689,1,37,"[112.0, 29.0]",,Megan Anna Rapinoe,From Throw In,OL Reign,Left Attacking Midfield,0.06232017,Volley,Left Foot,Open Play,Off T,True
8690,1,38,"[106.0, 58.0]",1.0,Taylor Smith,From Free Kick,Washington Spirit,Right Midfield,0.016084157,Normal,Right Foot,Open Play,Off T,False
8691,1,39,"[115.0, 48.0]",,Jodie Taylor,Regular Play,OL Reign,Center Forward,0.30804896,Half Volley,Right Foot,Open Play,Blocked,False
8692,1,40,"[94.0, 39.0]",,Jasmyne Spencer,Regular Play,OL Reign,Right Attacking Midfield,0.022326726,Normal,Left Foot,Open Play,Blocked,False
8693,1,43,"[112.0, 36.0]",,Jasmyne Spencer,Regular Play,OL Reign,Right Attacking Midfield,0.12077995,Lob,Right Foot,Open Play,Goal,False
8694,2,46,"[109.0, 28.0]",,Alyssa Kleiner,From Throw In,OL Reign,Left Back,0.09335874,Normal,Right Foot,Open Play,Saved,False
8695,2,47,"[89.0, 27.0]",,Ashley Hatch,Regular Play,Washington Spirit,Left Center Forward,0.010469486,Normal,Left Foot,Open Play,Saved,False
8696,2,48,"[117.0, 35.0]",1.0,Ashley Hatch,From Corner,Washington Spirit,Left Center Forward,0.054314524,Normal,Head,Open Play,Wayward,False
8697,2,48,"[107.0, 35.0]",1.0,Meggie Dougherty Howard,From Corner,Washington Spirit,Right Defensive Midfield,0.041047484,Half Volley,Left Foot,Open Play,Wayward,False
8698,2,55,"[98.0, 41.0]",1.0,Havana Solaun,From Free Kick,Washington Spirit,Secondary Striker,0.031530365000000005,Half Volley,Right Foot,Open Play,Off T,False
8699,2,56,"[100.0, 56.0]",1.0,Ashley Hatch,Regular Play,Washington Spirit,Left Center Forward,0.025468959000000003,Normal,Right Foot,Open Play,Off T,False
8700,2,59,"[100.0, 22.0]",,Megan Anna Rapinoe,From Throw In,OL Reign,Left Attacking Midfield,0.018455962000000003,Normal,Right Foot,Open Play,Off T,False
8701,2,61,"[94.0, 47.0]",1.0,Whitney Church,Regular Play,Washington Spirit,Left Defensive Midfield,0.031326436,Normal,Right Foot,Open Play,Blocked,False
8702,2,61,"[111.0, 32.0]",,Jodie Taylor,From Counter,OL Reign,Center Forward,0.30757156,Normal,Right Foot,Open Play,Off T,True
8703,2,62,"[116.0, 42.0]",,Jasmyne Spencer,From Corner,OL Reign,Right Attacking Midfield,0.2806171,Normal,Head,Open Play,Off T,False
8704,2,63,"[105.0, 55.0]",,Allie Long,Regular Play,OL Reign,Right Center Midfield,0.015525606,Half Volley,Left Foot,Open Play,Saved,True
8705,2,70,"[116.0, 32.0]",,Jodie Taylor,From Throw In,OL Reign,Center Forward,0.28180447000000003,Lob,Right Foot,Open Play,Goal,True
8706,2,72,"[113.0, 34.0]",1.0,Caprice Dydasco,From Kick Off,Washington Spirit,Left Midfield,0.15353125,Normal,Left Foot,Open Play,Off T,False
8707,2,73,"[100.0, 30.0]",,Megan Anna Rapinoe,From Goal Kick,OL Reign,Left Attacking Midfield,0.057297025,Normal,Right Foot,Open Play,Off T,False
8708,2,73,"[96.0, 36.0]",,Allie Long,Regular Play,OL Reign,Right Center Midfield,0.037851717,Normal,Left Foot,Open Play,Blocked,True
8709,2,78,"[97.0, 53.0]",,Jessica Fishlock,Regular Play,OL Reign,Center Midfield,0.019108918000000003,Normal,Right Foot,Open Play,Off T,True
8710,2,79,"[112.0, 36.0]",,Caprice Dydasco,Regular Play,Washington Spirit,Left Midfield,0.10963875000000001,Normal,Right Foot,Open Play,Saved,False
8711,2,86,"[107.0, 49.0]",,Andi Sullivan,From Corner,Washington Spirit,Secondary Striker,0.04768903,Normal,Right Foot,Open Play,Blocked,False
8712,1,1,"[109.0, 47.0]",,Dani Weatherholt,From Corner,Orlando Pride,Right Midfield,0.04662587,Volley,Right Foot,Open Play,Wayward,True
8713,1,1,"[98.0, 43.0]",,Emily Louise van Egmond,From Throw In,Orlando Pride,Left Midfield,0.024420045,Normal,Right Foot,Open Play,Blocked,False
8714,1,5,"[106.0, 23.0]",,Marta Vieira da Silva,From Counter,Orlando Pride,Left Center Forward,0.022719944000000002,Normal,Left Foot,Open Play,Blocked,False
8715,1,16,"[118.0, 29.0]",,Hayley Emma Raso,From Free Kick,Portland Thorns,Right Wing,0.056586586,Normal,Left Foot,Open Play,Post,False
8716,1,18,"[112.0, 63.0]",,Marta Vieira da Silva,From Free Kick,Orlando Pride,Left Center Forward,0.06637939999999999,Normal,Left Foot,Free Kick,Saved,False
8717,1,23,"[99.0, 60.0]",,Ellie Madison Carpenter,Regular Play,Portland Thorns,Right Back,0.019519476,Normal,Right Foot,Open Play,Off T,False
8718,1,31,"[106.0, 28.0]",,Marta Vieira da Silva,Regular Play,Orlando Pride,Left Center Forward,0.06583813,Normal,Right Foot,Open Play,Saved,False
8719,1,33,"[101.0, 49.0]",,Emily Louise van Egmond,From Throw In,Orlando Pride,Left Midfield,0.037514824,Normal,Right Foot,Open Play,Off T,False
8720,1,34,"[104.0, 53.0]",,Dani Weatherholt,From Throw In,Orlando Pride,Right Midfield,0.07322553500000001,Normal,Right Foot,Open Play,Saved,False
8721,1,34,"[99.0, 29.0]",,Dani Weatherholt,Regular Play,Orlando Pride,Right Midfield,0.045520224000000005,Normal,Right Foot,Open Play,Blocked,False
8722,1,36,"[112.0, 40.0]",,Ana-Maria Crnogorčević,From Goal Kick,Portland Thorns,Center Forward,0.11963574,Normal,Head,Open Play,Wayward,False
8723,1,37,"[107.0, 45.0]",,Christine Margaret Sinclair,From Corner,Portland Thorns,Center Defensive Midfield,0.024905097,Volley,Left Foot,Open Play,Off T,True
8724,1,40,"[111.0, 44.0]",,Ana-Maria Crnogorčević,Regular Play,Portland Thorns,Center Forward,0.08398419600000001,Normal,Head,Open Play,Saved,False
8725,1,46,"[97.0, 28.0]",,Alexandra Morgan Carrasco,Regular Play,Orlando Pride,Right Center Forward,0.023398988000000003,Normal,Right Foot,Open Play,Blocked,False
8726,1,47,"[113.0, 53.0]",,Emily Louise van Egmond,From Throw In,Orlando Pride,Left Midfield,0.041943350000000004,Half Volley,Right Foot,Open Play,Saved,False
8727,2,46,"[115.0, 36.0]",,Ana-Maria Crnogorčević,From Corner,Portland Thorns,Center Forward,0.24056171,Normal,Right Foot,Open Play,Wayward,False
8728,2,46,"[117.0, 42.0]",,Lindsey Michelle Horan,From Corner,Portland Thorns,Left Center Midfield,0.76092553,Normal,Other,Open Play,Goal,False
8729,2,51,"[110.0, 44.0]",,Christine Margaret Sinclair,From Throw In,Portland Thorns,Center Defensive Midfield,0.3224936,Normal,Right Foot,Open Play,Off T,False
8730,2,52,"[107.0, 36.0]",,Hayley Emma Raso,From Throw In,Portland Thorns,Right Wing,0.39925835,Normal,Right Foot,Open Play,Goal,False
8731,2,56,"[91.0, 32.0]",,Christine Margaret Sinclair,Regular Play,Portland Thorns,Center Defensive Midfield,0.015710963,Normal,Left Foot,Open Play,Off T,False
8732,2,62,"[100.0, 60.0]",,Marta Vieira da Silva,From Corner,Orlando Pride,Left Center Forward,0.013062465,Normal,Left Foot,Open Play,Blocked,False
8733,2,62,"[113.0, 43.0]",,Emily Louise van Egmond,From Corner,Orlando Pride,Left Midfield,0.32742283,Normal,Head,Open Play,Saved,False
8734,2,62,"[97.0, 32.0]",,Camila Martins Pereira,From Corner,Orlando Pride,Left Back,0.02418928,Normal,Right Foot,Open Play,Off T,False
8735,2,63,"[100.0, 40.0]",1.0,Caitlin Jade Foord,From Free Kick,Portland Thorns,Center Forward,0.04654704,Normal,Right Foot,Open Play,Off T,False
8736,2,68,"[113.0, 58.0]",,Hayley Emma Raso,From Throw In,Portland Thorns,Right Wing,0.021143155,Half Volley,Right Foot,Open Play,Blocked,False
8737,2,70,"[118.0, 53.0]",,Hayley Emma Raso,From Corner,Portland Thorns,Right Wing,0.11024099,Normal,Right Foot,Open Play,Blocked,False
8738,2,76,"[77.0, 16.0]",,Tobin Powell Heath,Regular Play,Portland Thorns,Left Wing,0.017731233000000002,Normal,Left Foot,Open Play,Off T,False
8739,2,78,"[92.0, 39.0]",,Margaret Purce,From Corner,Portland Thorns,Right Back,0.009730239,Normal,Right Foot,Open Play,Blocked,False
8740,2,79,"[110.0, 45.0]",,Tobin Powell Heath,From Throw In,Portland Thorns,Left Wing,0.10510772,Normal,Left Foot,Open Play,Off T,False
8741,2,80,"[115.0, 39.0]",,Meghan Klingenberg,Regular Play,Portland Thorns,Left Back,0.33227249999999997,Normal,Right Foot,Open Play,Off T,False
8742,2,90,"[103.0, 40.0]",,Caitlin Jade Foord,Regular Play,Portland Thorns,Center Forward,0.0527686,Normal,Left Foot,Open Play,Blocked,False
8743,1,2,"[113.0, 38.0]",,Ana-Maria Crnogorčević,From Free Kick,Portland Thorns,Center Forward,0.2565542,Normal,Head,Open Play,Off T,False
8744,1,6,"[116.0, 36.0]",,Jessica McDonald,From Free Kick,North Carolina Courage,Right Center Forward,0.34724241,Normal,Left Foot,Open Play,Off T,False
8745,1,26,"[105.0, 39.0]",,Ana-Maria Crnogorčević,Regular Play,Portland Thorns,Center Forward,0.14063402,Normal,Left Foot,Open Play,Saved,True
8746,1,27,"[99.0, 40.0]",,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Right Wing,0.059592295,Normal,Left Foot,Open Play,Off T,False
8747,1,28,"[112.0, 53.0]",,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Right Wing,0.06581772,Normal,Right Foot,Open Play,Blocked,False
8748,1,28,"[114.0, 38.0]",,Jessica McDonald,From Corner,North Carolina Courage,Right Center Forward,0.07137012,Normal,Head,Open Play,Blocked,False
8749,1,30,"[109.0, 41.0]",,Lynn Raenie Williams,Other,North Carolina Courage,Left Center Forward,0.76,Normal,Right Foot,Penalty,Goal,False
8750,1,36,"[117.0, 39.0]",,Jessica McDonald,From Counter,North Carolina Courage,Right Center Forward,0.6066501999999999,Normal,Right Foot,Open Play,Off T,False
8751,1,38,"[107.0, 28.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Left Center Forward,0.031874523,Lob,Right Foot,Open Play,Saved,False
8752,1,40,"[89.0, 26.0]",,Tobin Powell Heath,From Counter,Portland Thorns,Left Attacking Midfield,0.017610073,Normal,Left Foot,Open Play,Off T,False
8753,2,47,"[91.0, 43.0]",,Samantha June Mewis,Regular Play,North Carolina Courage,Right Defensive Midfield,0.025141077,Normal,Right Foot,Open Play,Blocked,False
8754,2,49,"[97.0, 32.0]",,Lynn Raenie Williams,From Counter,North Carolina Courage,Left Center Forward,0.19035862,Normal,Left Foot,Open Play,Blocked,False
8755,2,54,"[102.0, 36.0]",1.0,Ifeoma Onumonu,From Counter,Portland Thorns,Right Attacking Midfield,0.118085064,Normal,Right Foot,Open Play,Saved,False
8756,2,57,"[115.0, 34.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Left Wing,0.16882795,Normal,Head,Open Play,Goal,False
8757,2,61,"[113.0, 37.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Left Center Forward,0.30991817,Volley,Left Foot,Open Play,Goal,False
8758,2,62,"[110.0, 44.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Left Center Forward,0.25676945,Normal,Left Foot,Open Play,Saved,False
8759,2,63,"[109.0, 31.0]",,Jessica McDonald,From Corner,North Carolina Courage,Right Center Forward,0.01620006,Normal,Head,Open Play,Wayward,False
8760,2,63,"[115.0, 38.0]",,McCall Zerboni,From Corner,North Carolina Courage,Left Defensive Midfield,0.3663556,Normal,Head,Open Play,Blocked,False
8761,2,63,"[117.0, 41.0]",,Samantha June Mewis,From Corner,North Carolina Courage,Right Defensive Midfield,0.64928776,Normal,Head,Open Play,Goal,False
8762,2,67,"[101.0, 40.0]",,Christine Margaret Sinclair,Regular Play,Portland Thorns,Left Center Midfield,0.05792704,Volley,Left Foot,Open Play,Off T,True
8763,2,76,"[108.0, 47.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Left Wing,0.12847775,Normal,Left Foot,Open Play,Off T,False
8764,2,79,"[98.0, 47.0]",,Andressa Cavalari Machry,From Free Kick,Portland Thorns,Right Attacking Midfield,0.042402495000000005,Normal,Right Foot,Open Play,Saved,False
8765,2,81,"[113.0, 44.0]",,Kristen Hamilton,Regular Play,North Carolina Courage,Left Center Forward,0.3917208,Normal,Left Foot,Open Play,Blocked,False
8766,2,82,"[104.0, 53.0]",,Crystal Alyssia Dunn Soubrier,From Counter,North Carolina Courage,Right Wing,0.043424815000000005,Normal,Left Foot,Open Play,Saved,False
8767,2,84,"[100.0, 41.0]",,Christine Margaret Sinclair,From Free Kick,Portland Thorns,Left Center Midfield,0.057345275,Normal,Right Foot,Open Play,Saved,False
8768,2,86,"[100.0, 20.0]",,Tobin Powell Heath,From Free Kick,Portland Thorns,Left Attacking Midfield,0.02637822,Normal,Right Foot,Free Kick,Off T,False
8769,2,88,"[108.0, 53.0]",,Katherine Reynolds,From Free Kick,Portland Thorns,Right Center Back,0.02448109,Half Volley,Right Foot,Open Play,Goal,True
8770,1,6,"[112.0, 33.0]",,Christen Annemarie Press,From Throw In,Utah Royals,Left Wing,0.31187356,Normal,Left Foot,Open Play,Goal,True
8771,1,13,"[114.0, 51.0]",,Katie Stengel,From Throw In,NJ/NY Gotham FC,Center Forward,0.24824601000000002,Normal,Right Foot,Open Play,Post,False
8772,1,24,"[109.0, 46.0]",,Katie Stengel,From Throw In,Utah Royals,Center Forward,0.23183812,Lob,Right Foot,Open Play,Goal,False
8773,1,28,"[109.0, 37.0]",,Katie Stengel,From Free Kick,Utah Royals,Center Forward,0.09269941,Normal,Head,Open Play,Goal,False
8774,1,35,"[86.0, 36.0]",1.0,Katie Bowen,From Free Kick,Utah Royals,Right Back,0.012327186,Normal,Right Foot,Open Play,Saved,False
8775,1,36,"[110.0, 50.0]",,Erika Tymrak,Regular Play,Utah Royals,Right Wing,0.16402206,Normal,Right Foot,Open Play,Off T,False
8776,2,55,"[100.0, 32.0]",,Christen Annemarie Press,Regular Play,Utah Royals,Left Wing,0.039381195,Normal,Left Foot,Open Play,Off T,False
